1968,612,3000
1972,480,5000
1986,1783,139900
1981,1064,14000
1978,1536,62000
1961,628,3500
1983,1344,98000
1972,848,15000
1969,813,24500
1977,924,8000
1971,784,15000
1970,1498,47500
1960,470,4500
1974,1436,42500
1993,1120,25000
1977,924,5000
1968,765,12000
1972,768,10000
1981,1147,53000
1971,720,6000
1984,938,40000
1977,960,32000
1962,480,2000
1976,1435,68400
1979,938,6000
1967,830,13000
1973,1152,6000
1982,910,10000
1975,768,19500
1969,1120,8000
1978,1432,100000
1978,1331,10000
1979,1001,9000
1973,1248,55000
1979,1148,89000
1981,917,32500
1983,1398,79900
1985,784,56000
1975,954,55000
1972,1416,30400
1979,1248,11000
1982,1251,90000
1971,1056,39000
1984,1184,20000
1983,1334,60000
1982,1254,103000
1983,1344,74000
1983,924,6800
1972,896,5000
1961,520,5000
1969,684,20500
1962,480,3500
1962,480,2000
1974,1344,71000
1971,800,48900
1971,800,48900
1986,1080,68000
1969,672,5000
1968,720,1700
1974,1056,45000
1981,1896,105000
1981,816,55500
1981,816,47500
1982,1080,46000
1971,1339,63000
1984,1620,93500
1971,672,14000
1979,980,5000
1980,924,7500
1980,1152,85000
1976,980,15000
1973,672,2000
1970,768,5000
1981,950,35000
1978,840,16000
1970,1173,25000
1977,911,7000
1963,510,10000
1968,648,10000
1971,1334,69000
1970,800,15000
1972,840,6000
1964,686,2000
1979,1244,125000
1968,720,19500
1968,1040,15000
1976,924,10000
1977,924,2500
1966,672,11000
1962,520,7000
1962,520,6000
1968,588,10000
1985,1786,129000
1984,1383,117500
1984,1383,55000
1986,1469,115000
1984,1456,115000
1984,1651,82500
1985,960,84900
1978,770,12000
1986,1280,10000
1987,1120,31000
1972,1338,47000
1987,1095,15600
1987,1188,80000
1992,1498,52500
1982,911,27000
1986,1598,128900
1987,1296,108000
1987,1296,103000
1986,790,9000
1988,1188,105000
1983,1530,112500
1989,1401,125000
1988,1456,143500
1990,1494,61400
1989,1188,6000
1988,924,20000
1989,1080,52000
1989,1100,10000
1987,1298,10000
1987,1505,110000
1989,1280,148400
1989,1296,72400
1981,1248,52500
1991,1774,105000
1989,1445,130000
1990,1412,129900
1991,924,55000
1990,933,48500
1991,1296,72000
1991,1560,74800
1991,1046,38250
1990,1377,48500
1991,1076,5000
1991,2432,120000
1991,1344,80000
1991,1376,75000
1991,790,27300
1992,1462,103750
1991,1512,135000
1991,1404,52000
1991,1580,147000
1992,1296,40000
1992,1508,60000
1992,1188,40000
1992,1566,70000
1993,1080,87000
1993,1613,105000
1993,1716,124900
1996,1232,40000
1993,1471,129900
1994,1400,127400
1994,1373,151500
1994,1038,65000
1994,1146,118500
1994,1782,142500
1994,1420,142000
1994,1200,99900
1995,1306,78500
1995,1510,90000
1995,1495,155000
1994,1476,107000
1994,1636,106500
1994,1677,87500
1995,1801,169900
1994,1620,118000
1995,837,74900
1995,924,48000
1995,1757,160000
1995,1172,129000
1995,1762,165000
1995,1060,54000
1995,1456,125000
1996,1764,124000
1980,960,35000
1994,1562,138500
1996,1232,42000
1996,1512,154000
1996,1178,85000
1994,1512,50000
1995,1369,25000
1996,1778,162500
1996,1120,43000
1996,918,54900
1994,1397,118900
1995,1525,89000
1996,2122,169900
1996,924,45000
1997,1620,159900
1994,1208,100000
1997,1188,129000
1997,1021,65000
1997,1080,20000
1995,1188,45500
1997,1456,147500
1983,924,41500
1997,1080,35000
1998,1296,114000
1998,1400,127900
1998,1646,150000
1997,1764,148075
1997,1494,53000
1998,1294,76000
1997,1691,115000
1998,1484,156500
1998,1758,159000
1998,1367,85000
1998,1269,115000
1998,1188,80000
1999,1561,96000
1997,1451,95000
2000,1120,79900
1999,1350,140000
2000,1515,154078
1999,1803,159900
1995,858,49500
1999,1899,218900
2000,2004,220000
2001,1296,184900
2003,1060,85900
2003,560,25000
1994,1388,62000
2004,1296,109000
2000,1296,80000
1994,1087,74000
2005,1566,143000
1999,938,12000
2005,1594,187500
2005,1296,100000
1993,1512,70000
2005,728,69500
2005,728,40000
1990,924,6000
2005,1539,194900
1995,1080,19000
2006,1456,144950
2006,1539,164500
2006,1512,165000
1996,942,23000
1979,1440,64900
2007,1038,89900
2009,1512,179900
1996,1188,52000
1999,1112,37500
2010,924,70000
2003,924,47500
1995,924,27000
2007,1188,50000
1990,924,55000
2015,1512,155000
1989,1512,30000
1999,1188,89900
1995,1109,30000
2013,1372,115000
2015,870,59000
2014,1431,135000
2018,1344,120000
2002,1624,115000
2018,1458,160000
2018,1455,169000
