1975,924,76500
1981,832,99000
1979,924,35000
1986,1242,129900
1986,1517,85000
1986,1783,167800
1966,720,40000
1980,1792,130000
1980,896,21000
1981,1360,125000
1981,1470,115000
1981,1768,190000
1975,1434,15000
1969,672,18000
1966,936,2000
1969,813,58800
1974,834,20000
1986,1272,100000
1984,1762,70000
1983,1135,150000
1973,1451,155000
1977,728,49900
1969,1120,100000
1968,716,10000
1962,470,57000
1981,1777,150000
1983,1819,176000
1984,938,80500
1984,924,20000
1977,1140,12000
1965,596,3310
1977,960,62500
1976,1149,70000
1962,480,2500
1975,1022,60000
1968,684,37000
1982,1243,110000
1980,924,80000
1971,1328,90000
1971,1145,95500
1972,1040,95000
1979,1784,110000
1970,956,5000
1977,1190,110000
1969,1344,87000
1973,960,84900
1974,896,59900
1983,1398,103000
1983,1248,150000
1983,916,30000
1976,840,55100
1970,1056,85000
1966,552,8000
1978,1056,40000
1977,924,33000
1982,1069,3174
1975,954,88000
1970,960,10000
1980,1754,133000
1983,838,73500
1974,1056,89900
1973,672,47000
1979,1056,90500
1965,960,9000
1965,960,24900
1969,1248,155000
1980,1104,95000
1968,749,5900
1971,1449,85000
1983,1650,144000
1977,1282,159000
1984,924,27000
1978,924,90000
1972,1354,124000
1973,672,16000
1969,684,80000
1962,460,60000
1986,1055,36000
1976,840,9000
1977,1579,110000
1973,1337,105000
1967,940,80000
1967,714,35200
1981,1052,155000
1980,1524,169000
1974,1434,99900
1970,761,60000
1974,840,65000
1975,964,80000
1977,896,10000
1985,1296,110000
1981,1248,3700
1969,1164,10000
1975,864,55000
1993,1400,63000
1974,1040,30000
1982,1272,250000
1963,630,6800
1977,956,65000
1968,788,66000
1978,924,70000
1979,1430,150000
1976,924,7000
1974,828,25000
1972,720,12633
1967,660,30000
1978,1428,89500
1963,607,12000
1965,588,5000
1976,1275,135000
1967,672,68000
1972,1440,35000
1968,528,21000
1977,910,85000
1983,1516,210000
1984,1256,165000
1985,966,105000
1986,1506,209000
1985,1490,138000
1984,1334,190000
1985,960,110000
1974,1578,42000
1979,924,89900
1987,1330,95000
1990,924,79500
1986,1292,199000
1985,1732,160000
1987,1505,120000
1988,1647,140000
1986,1382,109000
1988,1404,135000
1988,1188,130000
1988,1374,36535
1992,1188,118000
1987,1506,40000
1989,1502,115000
1989,1782,155000
1987,1436,45000
1974,840,28000
1987,1610,120000
1986,1502,118650
1989,1620,185000
1988,1223,125000
1989,1509,149600
1988,1188,185000
1989,924,91250
1989,2156,150000
1989,933,55000
1989,924,87500
1990,1188,70000
1990,1178,190000
1990,1606,169500
1990,778,7000
1990,855,10000
1991,1774,173517
1990,1232,129900
1989,778,30000
1990,1291,99500
1990,1172,134000
1989,1388,110000
1989,1188,115000
1990,1805,205000
1990,1310,204000
1990,933,91000
1991,928,15000
1991,1144,5000
1991,1076,120000
1991,2432,237000
1990,1664,215000
1991,924,130000
1991,1701,189000
1992,924,72000
1992,980,98500
1992,1568,190000
1992,1412,158000
1992,798,89500
1993,840,25000
1992,1402,65000
1991,924,45000
1993,1180,77000
1993,924,42000
1992,1586,140000
1993,1402,75000
1995,1177,63000
1995,1612,179900
1993,1404,170000
1994,1600,199500
1991,1311,91500
1991,1482,180000
1993,784,6000
1994,1291,149000
1991,1505,199000
1994,840,89900
1994,1377,138000
1994,798,85000
1994,1400,179999
1993,1502,194000
1994,1053,70000
1995,1825,170000
1995,1404,130000
1995,1109,130000
1995,1344,59000
1995,837,84000
1994,1080,121000
1995,1757,190000
1996,1508,128000
1996,1663,82500
1995,1293,146000
1996,1188,174300
1995,1296,124000
1995,1230,55000
1995,1324,162000
1996,1232,158000
1996,1188,125000
1996,1277,167000
1996,1188,154500
1994,1404,75000
1996,1603,195000
1996,1624,172000
1977,840,58000
1997,1620,195000
1997,1456,65000
1996,1372,150000
1996,1773,230000
1997,1764,175900
1997,1624,144500
1997,1350,145000
1996,1346,163000
1997,980,92500
1998,1780,106750
1997,1554,150000
1997,1273,140000
1998,1614,177900
1996,924,63000
1999,784,93500
1996,1296,100000
1973,672,25500
1999,1436,175550
2000,1620,51000
2003,1347,179000
2003,1168,179000
2003,1168,179500
2003,1188,97500
1999,1200,160000
2004,1404,150000
2004,1704,270000
2004,1512,74900
1989,924,75000
2005,1404,260500
1985,1790,170000
1990,1100,40000
1979,1440,115000
1981,672,5000
2008,1188,140000
1999,1112,105000
1996,1400,120000
1995,924,16000
2003,784,65000
1997,1064,110000
1996,1404,55000
1996,1100,105000
2011,1447,290000
1991,1172,135000
1981,1404,30900
2014,780,92000
2014,1296,149500
1995,672,10600
2015,672,40000
1998,784,13000
