1977,924,29500
1977,1034,30100
1980,1844,107000
1986,1397,18000
1976,1431,18000
1980,1792,90000
1977,784,4000
1974,1056,4200
1974,1056,4200
1971,1392,25000
1971,1392,25000
1971,784,7000
1977,924,5000
1974,911,3500
1965,1020,10000
1976,1435,5000
1975,924,6000
1971,1145,52000
1977,1038,8000
1968,552,2500
1971,875,10500
1979,840,9500
1979,1148,10000
1976,728,2500
1975,954,18500
1975,954,18500
1972,1315,26000
1983,1248,17204
1974,819,1785
1969,819,4000
1982,1254,86000
1970,1368,18000
1976,1055,13500
1974,1344,38000
1978,1344,42900
1969,1248,8000
1985,1282,50000
1981,896,6000
1975,1334,43000
1985,1719,115000
1985,1786,135000
1968,855,4000
1970,1152,46500
1979,980,5500
1980,1344,21000
1971,928,10000
1979,1340,80000
1971,840,3150
1980,924,24955
1982,1494,20000
1966,880,2700
1964,686,4000
1977,840,3138
1972,1364,46000
1972,1364,46000
1979,784,8000
1977,924,4000
1985,1490,114950
1985,960,10500
1986,1339,88000
1987,1639,94900
1986,922,15138
1988,1782,9500
1989,945,5000
1990,784,7500
1990,1548,110000
1986,913,47000
1989,1506,77900
1988,1188,85000
1989,1228,108900
1980,1248,13132
1992,1188,68900
1989,1292,13000
1990,1188,15950
1991,1046,78500
1991,1387,160000
1991,1404,67753
1992,1398,60000
1990,1398,15125
1991,952,15000
1991,1512,26000
1991,1485,40000
1993,1404,28000
1992,1512,35000
1993,1848,69000
1992,1782,75000
1992,1782,65000
1993,1180,34600
1994,1764,160000
1995,1612,110000
1995,1620,112500
1994,1438.9,149900
1993,1755.5,150000
1994,1172,110000
1994,1170,60000
1994,1427.5,140000
1994,1080,101000
1995,1293,89500
1995,1848,94000
1994,1493,109000
1995,1614,80400
1993,1101,65000
1993,1109,40000
1995,1456,57000
1995,931,40000
1996,1188,135777
1994,1401,21000
1995,1324,145000
1995,1668,102000
1995,1564,120000
1995,1232,55000
1995,1344,81000
1996,1080,36000
1997,1673.4,137500
1997,1820,150000
1997,904,59900
1997,904,13000
1997,1293,70000
1996,1212,22028
1997,1728,55000
1995,1455,105000
1997,1291.8,130000
1998,1400,129500
1998,1363,60000
1997,1512,130000
1997,1512,108000
1998,778,23000
1998,1879,123200
1998,1624,98500
1998,1118,60000
2000,1120,47000
2000,1515.2,145000
1999,1404,120000
1999,1026,38500
1998,1216,97500
1999,1540,120000
1997,1774,112000
1999,1100,35000
1997,1504,128000
1999,1743.8,141346
2003,1168,55000
2000,1200,90000
1990,1620,89900
2003,1188,65000
2004,1217,95000
2004,1217,95000
2002,1188,40119
1992,1404,83000
1995,784,20000
1999,1248,79000
2007,1188,59000
2008,1080,40000
